filename,width,height,class,xmin,ymin,xmax,ymax
scene07941.jpg,150,80,maybay_muctieu,56,30,82,44
scene07961.jpg,150,80,maybay_muctieu,63,28,92,42
scene07981.jpg,150,80,maybay_muctieu,67,28,96,43
scene08001.jpg,150,80,maybay_muctieu,59,37,88,52
scene08021.jpg,150,80,maybay_muctieu,55,31,88,51
scene08041.jpg,150,80,maybay_muctieu,56,33,85,53
scene08061.jpg,150,80,maybay_muctieu,54,29,85,48
scene08081.jpg,150,80,maybay_muctieu,58,28,88,48
scene08101.jpg,150,80,maybay_muctieu,55,29,82,50
scene08121.jpg,150,80,maybay_muctieu,55,30,82,51
scene08141.jpg,150,80,maybay_muctieu,67,35,87,57
scene08161.jpg,150,80,maybay_muctieu,66,33,82,54
scene08181.jpg,150,80,maybay_muctieu,71,37,83,57
scene08201.jpg,150,80,maybay_muctieu,66,34,77,54
scene08221.jpg,150,80,maybay_muctieu,59,37,71,58
scene08241.jpg,150,80,maybay_muctieu,63,37,77,50
scene08261.jpg,150,80,maybay_muctieu,66,34,85,42
scene08281.jpg,150,80,maybay_muctieu,71,34,88,42
scene08301.jpg,150,80,maybay_muctieu,72,34,87,43
scene08361.jpg,150,80,maybay_muctieu,64,37,78,53
scene08381.jpg,150,80,maybay_muctieu,61,38,78,57
scene08401.jpg,150,80,maybay_muctieu,63,26,78,48
scene08421.jpg,150,80,maybay_muctieu,67,33,82,52
scene08441.jpg,150,80,maybay_muctieu,83,35,95,55
scene08461.jpg,150,80,maybay_muctieu,98,37,110,55
scene08481.jpg,150,80,maybay_muctieu,89,27,107,42
scene08501.jpg,150,80,maybay_muctieu,86,33,102,45
scene08521.jpg,150,80,maybay_muctieu,83,31,99,45
scene08541.jpg,150,80,maybay_muctieu,82,34,101,45
scene08561.jpg,150,80,maybay_muctieu,77,40,94,49
scene08581.jpg,150,80,maybay_muctieu,72,48,86,59
scene08601.jpg,150,80,maybay_muctieu,69,47,80,60
scene08621.jpg,150,80,maybay_muctieu,63,34,70,46
scene08641.jpg,150,80,maybay_muctieu,60,30,66,43
scene08661.jpg,150,80,maybay_muctieu,57,28,67,42
scene08681.jpg,150,80,maybay_muctieu,51,26,63,40
scene08701.jpg,150,80,maybay_muctieu,48,36,59,49
scene08721.jpg,150,80,maybay_muctieu,41,37,58,49
scene08741.jpg,150,80,maybay_muctieu,54,27,70,38
scene08761.jpg,150,80,maybay_muctieu,43,38,59,49
scene08781.jpg,150,80,maybay_muctieu,50,38,65,49
scene08801.jpg,150,80,maybay_muctieu,59,33,74,44
scene08821.jpg,150,80,maybay_muctieu,60,29,72,41
scene08841.jpg,150,80,maybay_muctieu,70,32,80,43
scene08861.jpg,150,80,maybay_muctieu,69,30,77,40
scene08881.jpg,150,80,maybay_muctieu,64,31,73,42
scene08901.jpg,150,80,maybay_muctieu,61,33,72,43
scene08921.jpg,150,80,maybay_muctieu,67,33,76,45
scene08941.jpg,150,80,maybay_muctieu,66,32,79,46
scene08961.jpg,150,80,maybay_muctieu,64,32,76,46
scene08981.jpg,150,80,maybay_muctieu,67,38,79,53
scene09001.jpg,150,80,maybay_muctieu,63,39,79,55
scene09021.jpg,150,80,maybay_muctieu,58,40,76,55
scene09041.jpg,150,80,maybay_muctieu,61,41,79,59
scene09061.jpg,150,80,maybay_muctieu,65,36,82,54
scene09081.jpg,150,80,maybay_muctieu,70,28,86,46
scene09101.jpg,150,80,maybay_muctieu,66,35,82,55
scene09121.jpg,150,80,maybay_muctieu,58,37,74,55
scene09141.jpg,150,80,maybay_muctieu,62,33,77,56
scene09161.jpg,150,80,maybay_muctieu,55,37,71,57
scene09181.jpg,150,80,maybay_muctieu,61,39,80,59
scene09201.jpg,150,80,maybay_muctieu,60,36,74,55
scene09221.jpg,150,80,maybay_muctieu,63,31,77,51
scene09241.jpg,150,80,maybay_muctieu,65,28,79,47
scene09261.jpg,150,80,maybay_muctieu,54,35,69,53
tauchien (100).jpg,299,168,tau_muctieu,64,25,243,83
tauchien (101).jpg,275,183,tau_muctieu,50,50,204,79
tauchien (101).jpg,275,183,tau_muctieu,23,87,258,142
tauchien (103).jpg,276,182,tau_muctieu,44,96,238,146
tauchien (103).jpg,276,182,tau_muctieu,185,78,248,95
tauchien (103).jpg,276,182,tau_muctieu,132,72,175,90
tauchien (103).jpg,276,182,tau_muctieu,36,73,132,97
tauchien (104).jpg,275,183,tau_muctieu,2,47,265,146
tauchien (105).jpg,290,174,tau_muctieu,2,29,252,110
tauchien (106).jpg,266,190,tau_muctieu,105,34,171,148
tauchien (107).jpg,290,174,tau_muctieu,102,9,207,132
tauchien (108).jpg,258,195,tau_muctieu,6,51,253,155
tauchien (109).jpg,199,254,tau_muctieu,71,63,134,221
tauchien (109).jpg,199,254,tau_muctieu,34,87,67,103
tauchien (109).jpg,199,254,tau_muctieu,6,124,73,148
tauchien (110).jpg,254,198,tau_muctieu,18,53,251,164
tauchien (111).jpg,225,225,tau_muctieu,19,63,216,167
tauchien (112).jpg,284,177,tau_muctieu,124,48,158,93
tauchien (112).jpg,284,177,tau_muctieu,248,69,269,102
tauchien (112).jpg,284,177,tau_muctieu,129,94,155,142
tauchien (112).jpg,284,177,tau_muctieu,17,64,37,102
tauchien (113).jpg,311,162,tau_muctieu,37,37,241,124
tauchien (114).jpg,290,174,tau_muctieu,12,35,283,165
tauchien (115).jpg,225,225,tau_muctieu,5,8,56,55
tauchien (115).jpg,225,225,tau_muctieu,60,1,110,55
tauchien (115).jpg,225,225,tau_muctieu,118,2,159,57
tauchien (115).jpg,225,225,tau_muctieu,116,131,170,152
tauchien (115).jpg,225,225,tau_muctieu,54,126,113,152
tauchien (115).jpg,225,225,tau_muctieu,174,128,223,153
tauchien (115).jpg,225,225,tau_muctieu,1,121,57,159
tauchien (115).jpg,225,225,tau_muctieu,117,177,171,215
tauchien (115).jpg,225,225,tau_muctieu,2,187,59,208
tauchien (116).jpg,300,168,tau_muctieu,11,56,270,135
tauchien (117).jpg,275,183,tau_muctieu,152,13,197,90
tauchien (118).jpg,300,168,tau_muctieu,19,20,285,162
tauchien (119).jpg,300,168,tau_muctieu,66,70,248,131
tauchien (120).jpg,253,199,tau_muctieu,5,53,238,137
tauchien (121).jpg,276,183,tau_muctieu,40,43,252,174
tauchien (123).jpg,326,155,tau_muctieu,13,52,320,151
tauchien (124).jpg,275,183,tau_muctieu,50,101,226,146
tauchien (125).jpg,278,181,tau_muctieu,25,70,244,154
tauchien (127).jpg,306,165,tau_muctieu,142,89,166,151
tauchien (127).jpg,306,165,tau_muctieu,217,40,240,61
tauchien (127).jpg,306,165,tau_muctieu,280,98,305,127
tauchien (127).jpg,306,165,tau_muctieu,140,39,157,72
tauchien (127).jpg,306,165,tau_muctieu,4,90,25,118
tauchien (127).jpg,306,165,tau_muctieu,48,43,64,67
tauchien (127).jpg,306,165,tau_muctieu,80,19,99,41
tauchien (128).jpg,275,183,tau_muctieu,40,34,262,130
tauchien (129).jpg,318,159,tau_muctieu,111,134,191,151
tauchien (129).jpg,318,159,ten_lua,251,94,258,103
tauchien (129).jpg,318,159,ten_lua,128,9,138,17
tauchien (131).jpg,275,183,tau_muctieu,73,10,211,183
tauchien (132).jpg,284,177,tau_muctieu,38,32,253,147
tauchien (133).jpg,259,194,tau_muctieu,16,29,193,146
tauchien (134).jpg,275,183,tau_muctieu,11,47,264,154
tauchien (135).jpg,225,225,tau_muctieu,19,48,200,117
tauchien (136).jpg,275,183,tau_muctieu,17,75,251,136
tauchien (137).jpg,275,184,tau_muctieu,17,59,271,145
tauchien (138).jpg,300,168,tau_muctieu,36,36,267,142
tauchien (139).jpg,275,183,tau_muctieu,30,18,225,136
tauchien (140).jpg,259,194,tau_muctieu,26,57,62,106
tauchien (140).jpg,259,194,tau_muctieu,178,47,237,135
tauchien (141).jpg,276,183,tau_muctieu,18,37,251,157
tauchien (142).jpg,278,181,tau_muctieu,27,54,252,147
tauchien (142).jpg,278,181,maybay_muctieu,35,66,66,87
tauchien (142).jpg,278,181,maybay_muctieu,202,76,218,86
tauchien (143).jpg,299,168,tau_muctieu,6,54,291,127
tauchien (144).jpg,293,172,tau_muctieu,32,40,270,145
tauchien (145).jpg,284,177,tau_muctieu,14,55,265,123
tauchien (147).jpg,275,183,tau_dansu,89,60,229,135
tauchien (148).jpg,291,173,tau_dansu,87,48,256,173
tauchien (149).jpg,259,194,tau_muctieu,15,50,215,133
tauchien (150).jpg,251,201,tau_muctieu,28,39,136,136
tauchien (151).jpg,259,194,tau_muctieu,1,36,259,194
tauchien (152).jpg,275,183,tau_muctieu,126,128,146,143
tauchien (152).jpg,275,183,tau_muctieu,167,133,181,144
tauchien (152).jpg,275,183,tau_muctieu,189,132,197,144
tauchien (152).jpg,275,183,tau_muctieu,223,130,234,146
tauchien (152).jpg,275,183,tau_muctieu,236,131,246,145
tauchien (152).jpg,275,183,tau_muctieu,94,131,112,144
tauchien (152).jpg,275,183,tau_muctieu,20,133,41,150
tauchien (152).jpg,275,183,maybay_muctieu,129,13,143,20
tauchien (152).jpg,275,183,maybay_muctieu,153,22,164,29
tauchien (152).jpg,275,183,maybay_muctieu,163,27,173,34
tauchien (152).jpg,275,183,maybay_muctieu,173,30,183,37
tauchien (152).jpg,275,183,maybay_muctieu,183,34,196,42
tauchien (152).jpg,275,183,maybay_muctieu,106,25,115,33
tauchien (152).jpg,275,183,maybay_muctieu,128,24,144,30
tauchien (152).jpg,275,183,maybay_muctieu,161,33,173,40
tauchien (152).jpg,275,183,maybay_muctieu,100,35,112,43
tauchien (152).jpg,275,183,maybay_muctieu,98,28,109,34
tauchien (153).jpg,248,203,tau_muctieu,43,81,230,142
tauchien (154).jpg,306,165,tau_muctieu,189,56,228,99
tauchien (154).jpg,306,165,tau_muctieu,249,66,271,91
tauchien (154).jpg,306,165,tau_muctieu,14,37,137,113
tauchien (155).jpg,216,234,tau_muctieu,15,70,209,115
tauchien (156).jpg,300,168,tau_muctieu,47,82,283,135
tauchien (156).jpg,300,168,maybay_muctieu,79,33,142,49
tauchien (156).jpg,300,168,maybay_muctieu,126,28,179,44
tauchien (156).jpg,300,168,maybay_muctieu,180,24,229,40
tauchien (156).jpg,300,168,maybay_muctieu,132,68,191,82
tauchien (156).jpg,300,168,maybay_muctieu,218,56,270,76
tauchien (156).jpg,300,168,maybay_muctieu,204,107,272,131
tauchien (157).jpg,225,225,tau_muctieu,57,97,163,146
tauchien (158).jpg,275,183,tau_muctieu,128,42,265,117
tauchien (158).jpg,275,183,tau_muctieu,10,58,41,79
tauchien (159).jpg,275,183,tau_muctieu,5,32,267,142
tauchien (160).jpg,300,168,tau_muctieu,1,72,217,168
tauchien (160).jpg,300,168,ten_lua,264,17,284,31
tauchien (161).jpg,294,172,tau_muctieu,8,19,266,147
tauchien (162).jpg,259,195,tau_muctieu,34,43,161,168
tauchien (162).jpg,259,195,tau_muctieu,157,131,238,167
tauchien (163).jpg,275,183,tau_muctieu,38,37,275,159
tauchien (163).jpg,275,183,tau_muctieu,2,89,179,166
tauchien (164).jpg,284,177,tau_muctieu,41,9,267,177
tauchien (165).jpg,284,177,tau_muctieu,91,30,236,172
tauchien (166).jpg,290,174,tau_muctieu,164,10,236,163
tauchien (166).jpg,290,174,tau_muctieu,138,61,167,127
tauchien (166).jpg,290,174,tau_muctieu,116,68,142,120
tauchien (166).jpg,290,174,tau_muctieu,88,71,127,113
tauchien (166).jpg,290,174,tau_muctieu,15,81,44,110
tauchien (167).jpg,310,163,tau_muctieu,114,61,310,163
tauchien (169).jpg,220,141,tau_muctieu,12,60,209,106
tauchien (170).jpg,275,183,tau_muctieu,64,69,263,139
tauchien (170).jpg,275,183,tau_muctieu,14,58,144,102
tauchien (171).jpg,275,183,tau_muctieu,66,38,252,152
tauchien (172).jpg,282,179,tau_muctieu,50,92,230,132
tauchien (172).jpg,282,179,tau_muctieu,139,37,187,57
tauchien (172).jpg,282,179,tau_muctieu,104,15,139,24
tauchien (363).jpg,288,175,tau_dansu,27,42,105,128
tauchien (363).jpg,288,175,tau_muctieu,104,48,153,113
tauchien (363).jpg,288,175,tau_muctieu,212,56,268,132
tauchien (363).jpg,288,175,tau_muctieu,175,80,190,109
tauchien (363).jpg,288,175,tau_muctieu,153,74,174,111
tauchien (364).jpg,286,176,tau_muctieu,29,41,274,151
tauchien (365).jpg,275,183,tau_muctieu,21,87,246,141
tauchien (366).jpg,300,168,tau_muctieu,2,32,287,142
tauchien (367).jpg,300,168,tau_muctieu,36,16,243,161
tauchien (368).jpg,300,168,tau_muctieu,20,4,145,168
tauchien (368).jpg,300,168,tau_muctieu,140,50,174,136
tauchien (368).jpg,300,168,tau_muctieu,172,65,199,126
tauchien (368).jpg,300,168,tau_muctieu,198,74,223,123
tauchien (368).jpg,300,168,tau_muctieu,215,71,239,121
tauchien (368).jpg,300,168,tau_muctieu,250,84,277,119
tauchien (369).jpg,317,159,tau_muctieu,18,34,314,131
tauchien (370).jpg,225,225,tau_muctieu,6,66,216,171
tauchien (371).jpg,310,162,tau_muctieu,105,17,279,134
tauchien (372).jpg,261,193,tau_muctieu,11,38,233,180
tauchien (373).jpg,225,225,tau_muctieu,25,25,216,96
tauchien (373).jpg,225,225,tau_muctieu,1,128,212,205
tauchien (374).jpg,299,169,tau_muctieu,3,30,278,169
tauchien (375).jpg,289,174,tau_muctieu,109,10,243,51
tauchien (375).jpg,289,174,tau_muctieu,13,86,274,152
tauchien (376).jpg,288,175,tau_muctieu,9,20,286,157
tauchien (377).jpg,282,179,tau_muctieu,17,68,254,130
tauchien (378).jpg,278,181,tau_muctieu,3,20,272,150
tauchien (379).jpg,283,178,tau_muctieu,117,20,183,150
tauchien (379).jpg,283,178,tau_muctieu,25,34,60,49
tauchien (38).jpg,284,178,tau_muctieu,27,32,262,149
tauchien (380).jpg,300,168,tau_muctieu,9,32,296,165
tauchien (381).jpg,275,183,tau_muctieu,1,81,240,154
tauchien (381).jpg,275,183,maybay_muctieu,191,27,244,48
tauchien (382).jpg,300,168,tau_muctieu,15,17,282,147
tauchien (383).jpg,277,182,tau_muctieu,11,15,265,122
tauchien (384).jpg,284,178,tau_muctieu,22,24,271,144
tauchien (385).jpg,259,194,tau_muctieu,22,82,233,154
tauchien (386).jpg,348,145,tau_muctieu,6,44,343,106
tauchien (39).jpg,279,181,tau_muctieu,22,42,262,134
tauchien (40).jpg,275,183,tau_muctieu,186,57,261,141
tauchien (40).jpg,275,183,tau_muctieu,15,84,176,128
tauchien (41).jpg,286,176,tau_muctieu,50,86,158,135
tauchien (41).jpg,286,176,tau_muctieu,149,98,215,144
tauchien (42).jpg,266,190,tau_muctieu,12,80,218,135
tauchien (42).jpg,266,190,tau_muctieu,144,44,249,77
tauchien (43).jpg,300,168,tau_muctieu,48,15,281,168
tauchien (44).jpg,278,181,tau_muctieu,65,70,244,146
tauchien (45).jpg,275,183,tau_muctieu,41,44,263,154
tauchien (45).jpg,275,183,tau_muctieu,11,28,56,46
tauchien (46).jpg,300,168,tau_muctieu,25,12,148,110
tauchien (47).jpg,275,183,tau_muctieu,6,28,219,88
tauchien (48).jpg,275,183,tau_muctieu,81,46,199,170
tauchien (49).jpg,300,168,tau_muctieu,82,31,116,91
tauchien (49).jpg,300,168,tau_muctieu,132,39,160,90
tauchien (49).jpg,300,168,tau_muctieu,174,33,211,91
tauchien (49).jpg,300,168,tau_muctieu,209,37,232,91
tauchien (49).jpg,300,168,tau_muctieu,21,30,70,90
tauchien (50).jpg,259,194,tau_muctieu,50,18,255,157
tauchien (51).jpg,271,186,tau_muctieu,57,25,201,148
tauchien (51).jpg,271,186,tau_muctieu,170,33,190,43
tauchien (52).jpg,305,165,tau_muctieu,30,45,282,112
tauchien (53).jpg,300,168,tau_muctieu,16,52,281,154
tauchien (53).jpg,300,168,maybay_muctieu,214,5,232,13
tauchien (54).jpg,275,183,tau_muctieu,106,30,230,116
tauchien (55).jpg,313,161,tau_muctieu,19,68,64,114
tauchien (56).jpg,225,225,tau_muctieu,11,128,225,191
tauchien (57).jpg,281,180,tau_muctieu,60,60,178,86
tauchien (57).jpg,281,180,tau_muctieu,214,59,265,74
tauchien (57).jpg,281,180,tau_muctieu,85,121,260,171
tauchien (58).jpg,275,183,tau_muctieu,123,65,262,145
tauchien (58).jpg,275,183,tau_muctieu,34,44,81,66
tauchien (59).jpg,225,225,tau_muctieu,18,46,208,120
tauchien (59).jpg,225,225,tau_muctieu,115,165,219,219
tauchien (59).jpg,225,225,tau_muctieu,5,156,95,225
tauchien (60).jpg,284,177,tau_muctieu,17,80,235,132
tauchien (60).jpg,284,177,maybay_muctieu,211,66,235,77
tauchien (60).jpg,284,177,maybay_muctieu,182,57,198,67
tauchien (60).jpg,284,177,maybay_muctieu,164,51,174,61
tauchien (61).jpg,275,183,tau_muctieu,27,39,251,92
tauchien (62).jpg,311,162,tau_muctieu,11,36,301,140
tauchien (63).jpg,275,183,tau_muctieu,9,48,133,149
tauchien (63).jpg,275,183,tau_muctieu,159,72,275,139
tauchien (64).jpg,285,177,tau_muctieu,79,32,285,118
tauchien (65).jpg,300,168,tau_muctieu,89,10,215,167
tauchien (66).jpg,300,168,tau_muctieu,17,9,300,133
tauchien (67).jpg,284,177,tau_muctieu,99,19,264,164
tauchien (67).jpg,284,177,tau_muctieu,14,113,38,151
tauchien (68).jpg,292,172,tau_muctieu,50,14,281,151
tauchien (69).jpg,216,234,tau_muctieu,8,45,213,167
tauchien (70).jpg,284,177,maybay_muctieu,116,11,173,28
tauchien (71).jpg,293,172,tau_muctieu,5,52,122,82
tauchien (71).jpg,293,172,tau_muctieu,57,23,293,164
tauchien (72).jpg,273,184,tau_muctieu,23,32,249,162
tauchien (73).jpg,300,168,tau_muctieu,110,19,214,106
tauchien (74).jpg,290,174,tau_muctieu,22,51,290,148
tauchien (75).jpg,292,173,tau_muctieu,12,74,283,129
tauchien (76).jpg,275,183,tau_muctieu,141,106,200,131
tauchien (76).jpg,275,183,tau_muctieu,139,85,154,94
tauchien (76).jpg,275,183,tau_muctieu,108,72,119,83
tauchien (76).jpg,275,183,tau_muctieu,87,90,103,101
tauchien (76).jpg,275,183,tau_muctieu,247,103,271,115
tauchien (76).jpg,275,183,tau_muctieu,33,120,51,139
tauchien (77).jpg,225,225,tau_muctieu,11,109,218,154
tauchien (78).jpg,278,181,tau_muctieu,17,42,191,178
tauchien (79).jpg,277,182,tau_muctieu,36,48,267,148
tauchien (80).jpg,320,158,tau_muctieu,59,64,288,120
tauchien (81).jpg,259,194,tau_muctieu,16,16,232,106
tauchien (82).jpg,246,205,tau_muctieu,9,34,246,198
tauchien (82).jpg,246,205,maybay_muctieu,148,123,193,145
tauchien (82).jpg,246,205,maybay_muctieu,197,124,246,151
tauchien (82).jpg,246,205,maybay_muctieu,75,107,134,136
tauchien (82).jpg,246,205,maybay_muctieu,154,93,193,109
tauchien (82).jpg,246,205,maybay_muctieu,98,85,125,96
tauchien (83).jpg,277,182,tau_muctieu,16,69,202,140
tauchien (84).jpg,334,151,tau_muctieu,52,101,259,138
tauchien (84).jpg,334,151,maybay_muctieu,92,16,204,50
tauchien (85).jpg,275,183,tau_muctieu,26,57,257,137
tauchien (86).jpg,275,183,tau_muctieu,1,18,256,139
tauchien (87).jpg,225,225,tau_muctieu,38,60,204,119
tauchien (88).jpg,300,168,tau_muctieu,6,27,177,87
tauchien (88).jpg,300,168,tau_muctieu,56,68,300,150
tauchien (89).jpg,275,183,tau_muctieu,55,59,190,151
tauchien (89).jpg,275,183,tau_muctieu,154,73,251,100
tauchien (90).jpg,302,167,tau_muctieu,24,32,275,111
tauchien (92).jpg,314,160,tau_muctieu,11,51,306,122
tauchien (93).jpg,275,183,tau_muctieu,79,36,185,162
tauchien (94).jpg,281,180,tau_muctieu,150,81,281,116
tauchien (95).jpg,256,197,tau_muctieu,47,27,240,138
tauchien (96).jpg,318,159,tau_muctieu,17,48,313,114
tauchien (98).jpg,299,169,tau_muctieu,35,23,283,152
tauchien (99).jpg,275,183,tau_muctieu,21,69,269,118
tau_dansu (100).jpg,293,172,tau_dansu,37,51,220,148
tau_dansu (101).jpg,300,168,tau_dansu,223,80,264,121
tau_dansu (101).jpg,300,168,tau_dansu,260,79,297,125
tau_dansu (101).jpg,300,168,tau_dansu,192,82,221,117
tau_dansu (101).jpg,300,168,tau_dansu,154,85,190,121
tau_dansu (101).jpg,300,168,tau_dansu,113,85,153,122
tau_dansu (101).jpg,300,168,tau_dansu,89,84,122,119
tau_dansu (102).jpg,274,184,tau_dansu,41,60,251,130
tau_dansu (103).jpg,290,174,tau_dansu,105,21,152,51
tau_dansu (103).jpg,290,174,tau_dansu,61,22,100,58
tau_dansu (104).jpg,275,183,tau_dansu,23,71,203,147
tau_dansu (104).jpg,275,183,tau_dansu,24,44,47,67
tau_dansu (104).jpg,275,183,tau_dansu,101,50,116,71
tau_dansu (104).jpg,275,183,tau_dansu,114,49,127,69
tau_dansu (104).jpg,275,183,tau_dansu,165,42,181,52
tau_dansu (104).jpg,275,183,tau_dansu,235,50,263,65
tau_dansu (105).jpg,275,183,tau_dansu,165,90,190,104
tau_dansu (105).jpg,275,183,tau_dansu,5,25,142,174
tau_dansu (106).jpg,274,184,tau_dansu,82,33,242,155
tau_dansu (107).jpg,266,189,tau_dansu,63,34,266,162
tau_dansu (108).jpg,263,192,tau_dansu,129,94,243,129
tau_dansu (109).jpg,295,171,tau_dansu,19,59,249,133
tau_dansu (110).jpg,259,194,tau_dansu,21,34,233,151
tau_dansu (111).jpg,274,184,tau_dansu,165,119,269,158
tau_dansu (111).jpg,274,184,tau_dansu,205,146,263,184
tau_dansu (111).jpg,274,184,tau_dansu,51,132,94,157
tau_dansu (112).jpg,323,156,tau_dansu,127,53,226,127
tau_dansu (112).jpg,323,156,tau_dansu,3,42,114,121
tau_dansu (112).jpg,323,156,tau_dansu,230,43,319,113
tau_dansu (113).jpg,292,173,tau_dansu,98,47,254,115
tau_dansu (113).jpg,292,173,tau_dansu,214,115,286,163
tau_dansu (114).jpg,275,183,tau_dansu,6,39,275,143
tau_dansu (115).jpg,275,183,tau_dansu,28,51,195,131
tau_dansu (115).jpg,275,183,tau_dansu,174,76,268,140
tau_dansu (116).jpg,271,186,tau_dansu,140,76,212,170
tau_dansu (116).jpg,271,186,tau_dansu,189,49,269,119
tau_dansu (116).jpg,271,186,tau_dansu,24,97,98,180
tau_dansu (116).jpg,271,186,tau_dansu,221,31,262,52
tau_dansu (116).jpg,271,186,tau_dansu,154,29,176,61
tau_dansu (116).jpg,271,186,tau_dansu,132,30,154,64
tau_dansu (117).jpg,259,194,tau_dansu,6,47,259,172
tau_dansu (118).jpg,275,183,tau_muctieu,95,76,153,172
tau_dansu (118).jpg,275,183,tau_muctieu,103,19,124,45
tau_dansu (118).jpg,275,183,tau_muctieu,216,9,242,27
tau_dansu (118).jpg,275,183,tau_muctieu,31,32,60,72
tau_dansu (119).jpg,284,177,tau_dansu,85,73,144,136
tau_dansu (119).jpg,284,177,tau_dansu,148,70,192,134
tau_dansu (119).jpg,284,177,tau_dansu,190,75,255,135
tau_dansu (119).jpg,284,177,tau_dansu,236,74,277,133
tau_dansu (119).jpg,284,177,tau_dansu,22,66,81,139
tau_dansu (120).jpg,247,204,tau_dansu,30,75,245,153
tau_dansu (121).jpg,300,168,tau_dansu,39,39,213,124
tau_dansu (121).jpg,300,168,tau_dansu,96,22,300,78
tau_dansu (122).jpg,300,168,tau_dansu,242,101,279,146
tau_dansu (122).jpg,300,168,tau_dansu,207,104,240,148
tau_dansu (122).jpg,300,168,tau_dansu,164,105,207,146
tau_dansu (122).jpg,300,168,tau_dansu,131,103,166,145
tau_dansu (122).jpg,300,168,tau_dansu,97,102,136,148
tau_dansu (122).jpg,300,168,tau_dansu,67,103,98,147
tau_dansu (122).jpg,300,168,tau_dansu,19,98,65,145
tau_dansu (123).jpg,259,194,tau_dansu,137,95,235,176
tau_dansu (124).jpg,284,178,tau_dansu,89,48,272,148
tau_dansu (125).jpg,260,194,tau_dansu,26,73,256,167
tau_dansu (126).jpg,275,183,tau_dansu,82,67,259,182
tau_dansu (127).jpg,275,183,tau_dansu,28,47,132,120
tau_dansu (127).jpg,275,183,tau_dansu,104,52,160,108
tau_dansu (128).jpg,249,203,tau_dansu,5,48,249,192
tau_dansu (129).jpg,294,172,tau_dansu,9,22,270,172
tau_dansu (130).jpg,307,164,tau_dansu,115,86,147,102
tau_dansu (130).jpg,307,164,tau_dansu,217,98,307,120
tau_dansu (130).jpg,307,164,tau_dansu,36,94,86,107
tau_dansu (131).jpg,260,194,tau_dansu,79,99,223,162
tau_dansu (131).jpg,260,194,tau_dansu,141,94,233,129
tau_dansu (131).jpg,260,194,tau_dansu,1,79,82,142
tau_dansu (131).jpg,260,194,tau_dansu,103,121,259,189
tau_dansu (132).jpg,259,194,tau_dansu,36,69,251,155
tau_dansu (133).jpg,275,183,tau_dansu,126,69,258,169
tau_dansu (133).jpg,275,183,tau_dansu,16,72,123,171
tau_dansu (134).jpg,260,194,tau_dansu,47,52,201,149
tau_dansu (135).jpg,324,155,tau_dansu,144,20,304,148
tau_dansu (136).jpg,273,185,tau_dansu,121,107,231,156
tau_dansu (136).jpg,273,185,tau_dansu,221,106,273,174
tau_dansu (136).jpg,273,185,tau_dansu,48,97,124,145
tau_dansu (137).jpg,344,147,tau_dansu,58,22,300,133
tau_dansu (138).jpg,259,194,tau_dansu,63,61,156,101
tau_dansu (138).jpg,259,194,tau_dansu,190,56,259,110
tau_dansu (139).jpg,288,175,tau_dansu,28,39,256,150
tau_dansu (140).jpg,259,194,tau_dansu,30,22,236,171
tau_dansu (141).jpg,284,177,tau_dansu,108,130,171,154
tau_dansu (141).jpg,284,177,tau_dansu,21,121,80,142
tau_dansu (141).jpg,284,177,tau_dansu,1,144,31,166
tau_dansu (141).jpg,284,177,tau_dansu,4,105,29,129
tau_dansu (142).jpg,275,183,tau_dansu,68,51,98,85
tau_dansu (142).jpg,275,183,tau_dansu,126,51,165,94
tau_dansu (142).jpg,275,183,tau_dansu,100,50,127,85
tau_dansu (142).jpg,275,183,tau_dansu,168,59,202,94
tau_dansu (142).jpg,275,183,tau_dansu,202,60,221,98
tau_dansu (142).jpg,275,183,tau_dansu,220,63,247,93
tau_dansu (142).jpg,275,183,tau_dansu,241,61,266,90
tau_dansu (142).jpg,275,183,tau_dansu,7,35,32,84
tau_dansu (143).jpg,259,194,tau_dansu,34,47,211,87
tau_dansu (144).jpg,276,183,tau_dansu,98,85,183,124
tau_dansu (144).jpg,276,183,tau_dansu,186,91,243,113
tau_dansu (145).jpg,259,194,tau_dansu,36,78,215,151
tau_dansu (146).jpg,294,171,tau_dansu,100,72,268,128
tau_dansu (146).jpg,294,171,tau_dansu,28,75,108,99
tau_dansu (146).jpg,294,171,maybay_dansu,65,43,91,55
tau_dansu (147).jpg,268,188,tau_dansu,19,83,263,145
tau_dansu (148).jpg,315,160,tau_dansu,43,73,266,142
tau_dansu (149).jpg,284,178,tau_dansu,16,61,257,118
tau_dansu (150).jpg,277,182,tau_dansu,51,50,170,136
tau_dansu (151).jpg,268,188,tau_dansu,54,76,268,159
tau_dansu (152).jpg,275,183,tau_dansu,93,49,270,170
tau_dansu (152).jpg,275,183,tau_dansu,55,80,88,128
tau_dansu (152).jpg,275,183,tau_dansu,25,83,59,124
tau_dansu (152).jpg,275,183,tau_dansu,3,93,31,123
tau_dansu (153).jpg,225,225,tau_dansu,67,70,101,88
tau_dansu (153).jpg,225,225,tau_dansu,120,57,154,86
tau_dansu (153).jpg,225,225,tau_dansu,124,156,218,181
tau_dansu (153).jpg,225,225,tau_dansu,118,120,168,147
tau_dansu (154).jpg,243,207,tau_dansu,32,26,200,179
tau_dansu (155).jpg,259,194,tau_dansu,31,44,234,83
